,0,1,2,3,4
136,372.2799987792969,17.5,192.60000610351562,3.0,5.0
137,378.5199890136719,20.0,195.89999389648438,1.0,5.0
138,369.44000244140625,18.600000381469727,191.1999969482422,3.0,5.0
139,375.82000732421875,20.100000381469727,193.3000030517578,0.0,5.0
140,378.4200134277344,19.399999618530273,197.1999969482422,5.0,5.0
141,379.32000732421875,18.600000381469727,196.3000030517578,4.0,5.0
142,377.510009765625,19.0,196.60000610351562,5.0,5.0
143,372.1199951171875,16.899999618530273,194.60000610351562,3.0,5.0
144,371.3699951171875,17.700000762939453,191.1999969482422,5.0,5.0
145,378.1600036621094,19.5,191.0,4.0,5.0
146,377.2300109863281,18.600000381469727,198.60000610351562,0.0,5.0
147,376.4100036621094,18.200000762939453,197.8000030517578,1.0,5.0
148,365.45001220703125,13.800000190734863,194.10000610351562,4.0,5.0
149,378.3800048828125,17.399999618530273,181.3000030517578,2.0,4.0
150,382.6400146484375,19.799999237060547,200.0,1.0,0.0
151,385.54998779296875,19.299999237060547,201.39999389648438,3.0,0.0
152,386.0299987792969,19.700000762939453,199.6999969482422,4.0,0.0
153,376.7799987792969,18.600000381469727,201.5,4.0,0.0
154,378.2300109863281,19.299999237060547,195.3000030517578,3.0,5.0
155,375.5299987792969,19.299999237060547,189.0,4.0,5.0
156,372.80999755859375,19.600000381469727,188.1999969482422,2.0,5.0
157,378.3500061035156,20.200000762939453,191.89999389648438,5.0,5.0
158,377.0,18.799999237060547,189.39999389648438,2.0,4.0
159,379.4100036621094,19.200000762939453,195.1999969482422,4.0,5.0
160,377.1099853515625,18.700000762939453,194.5,0.0,5.0
161,381.7900085449219,21.0,195.89999389648438,5.0,5.0
162,377.7200012207031,19.100000381469727,194.89999389648438,5.0,5.0
163,381.25,20.5,195.8000030517578,0.0,5.0
164,372.54998779296875,19.5,193.8000030517578,0.0,5.0
165,374.55999755859375,18.299999237060547,195.10000610351562,4.0,5.0
166,376.75,21.200000762939453,193.8000030517578,3.0,5.0
167,372.7099914550781,18.700000762939453,194.5,5.0,5.0
168,381.3500061035156,20.0,197.5,2.0,0.0
169,374.0799865722656,17.899999618530273,195.10000610351562,1.0,5.0
170,371.19000244140625,19.100000381469727,193.60000610351562,3.0,5.0
171,375.32000732421875,20.899999618530273,194.6999969482422,0.0,5.0
172,378.3299865722656,21.899999618530273,195.39999389648438,4.0,5.0
173,371.1199951171875,20.100000381469727,191.8000030517578,1.0,5.0
174,380.17999267578125,20.5,196.3000030517578,1.0,5.0
175,374.8299865722656,20.799999237060547,195.10000610351562,5.0,5.0
176,372.19000244140625,20.0,194.0,0.0,5.0
177,375.7099914550781,20.299999237060547,194.5,2.0,5.0
178,376.7799987792969,20.399999618530273,193.60000610351562,3.0,5.0
179,376.6600036621094,20.0,195.5,0.0,5.0
180,369.8800048828125,18.600000381469727,193.39999389648438,1.0,5.0
181,385.1400146484375,21.0,198.89999389648438,3.0,0.0
182,372.75,18.799999237060547,195.0,5.0,5.0
183,380.44000244140625,21.100000381469727,199.5,4.0,0.0
184,377.2900085449219,18.100000381469727,196.8000030517578,2.0,5.0
185,374.1600036621094,20.399999618530273,194.10000610351562,3.0,5.0
186,380.9700012207031,19.399999618530273,197.5,1.0,0.0
187,378.67999267578125,20.5,194.1999969482422,2.0,5.0
188,370.3500061035156,19.100000381469727,193.39999389648438,1.0,5.0
189,381.6300048828125,21.899999618530273,196.6999969482422,4.0,0.0
190,377.6000061035156,20.899999618530273,194.6999969482422,5.0,5.0
191,376.6099853515625,19.100000381469727,197.0,1.0,5.0
192,376.4200134277344,19.399999618530273,197.39999389648438,3.0,5.0
193,379.17999267578125,21.0,196.60000610351562,5.0,5.0
194,380.5199890136719,21.100000381469727,197.5,2.0,0.0
195,371.989990234375,18.299999237060547,193.60000610351562,3.0,5.0
196,372.7099914550781,18.299999237060547,194.1999969482422,5.0,5.0
197,380.1400146484375,18.700000762939453,196.1999969482422,5.0,5.0
198,379.32000732421875,19.200000762939453,197.1999969482422,3.0,5.0
199,375.6099853515625,18.700000762939453,208.89999389648438,3.0,0.0
200,378.4200134277344,18.0,196.10000610351562,2.0,5.0
201,370.67999267578125,17.5,195.10000610351562,4.0,5.0
202,370.6600036621094,16.899999618530273,194.39999389648438,2.0,5.0
203,377.7699890136719,20.600000381469727,210.6999969482422,3.0,2.0
204,374.5,17.5,196.89999389648438,2.0,5.0
205,371.3500061035156,18.700000762939453,182.6999969482422,4.0,4.0
206,379.07000732421875,19.100000381469727,198.89999389648438,2.0,0.0
207,375.1499938964844,17.399999618530273,195.1999969482422,2.0,5.0
208,372.3999938964844,18.700000762939453,193.89999389648438,5.0,5.0
209,378.30999755859375,18.5,204.39999389648438,2.0,0.0
210,374.07000732421875,17.0,195.10000610351562,1.0,5.0
211,378.1499938964844,18.200000762939453,197.10000610351562,0.0,5.0
212,380.0299987792969,19.5,197.3000030517578,0.0,5.0
213,375.29998779296875,18.799999237060547,196.5,4.0,5.0
214,377.67999267578125,19.100000381469727,194.60000610351562,0.0,5.0
215,381.75,19.700000762939453,195.8000030517578,0.0,5.0
216,371.5299987792969,17.200000762939453,196.1999969482422,4.0,5.0
217,378.04998779296875,18.399999618530273,198.0,1.0,5.0
218,374.6199951171875,18.5,193.60000610351562,3.0,5.0
219,376.0199890136719,18.899999618530273,195.60000610351562,0.0,5.0
220,375.94000244140625,17.299999237060547,197.0,5.0,5.0
221,377.0899963378906,18.5,196.89999389648438,3.0,5.0
222,376.9800109863281,18.299999237060547,196.60000610351562,2.0,5.0
223,375.2099914550781,18.700000762939453,196.3000030517578,0.0,5.0
224,380.1499938964844,18.5,199.39999389648438,3.0,0.0
225,377.2300109863281,19.799999237060547,195.0,2.0,5.0
226,382.489990234375,19.100000381469727,196.60000610351562,3.0,0.0
227,377.7799987792969,19.299999237060547,197.5,0.0,5.0
228,378.9200134277344,17.799999237060547,197.1999969482422,1.0,5.0
229,372.04998779296875,16.799999237060547,195.10000610351562,4.0,5.0
230,377.4599914550781,19.0,196.6999969482422,4.0,5.0
231,375.8999938964844,19.5,195.6999969482422,5.0,5.0
232,368.6300048828125,19.600000381469727,192.10000610351562,0.0,5.0
233,375.8900146484375,19.600000381469727,195.5,0.0,5.0
234,374.6499938964844,19.700000762939453,195.10000610351562,5.0,5.0
235,374.29998779296875,19.100000381469727,194.10000610351562,0.0,5.0
236,373.9700012207031,20.0,195.0,5.0,5.0
237,371.8800048828125,20.0,193.10000610351562,0.0,5.0
238,373.25,18.799999237060547,194.5,1.0,5.0
239,371.8900146484375,18.200000762939453,194.60000610351562,2.0,5.0
240,372.29998779296875,18.700000762939453,194.10000610351562,1.0,5.0
241,377.8999938964844,19.700000762939453,195.5,3.0,5.0
242,376.3999938964844,18.399999618530273,198.3000030517578,3.0,5.0
243,373.69000244140625,18.799999237060547,194.5,4.0,5.0
244,365.8900146484375,19.200000762939453,191.10000610351562,0.0,5.0
245,373.75,19.899999618530273,193.89999389648438,4.0,5.0
246,374.1400146484375,18.799999237060547,193.5,5.0,5.0
247,378.0299987792969,19.799999237060547,195.39999389648438,2.0,5.0
248,368.57000732421875,18.799999237060547,192.0,2.0,5.0
249,370.8399963378906,18.299999237060547,193.1999969482422,3.0,5.0
250,376.75,20.299999237060547,194.1999969482422,2.0,5.0
251,374.82000732421875,18.200000762939453,196.1999969482422,1.0,5.0
252,384.4200134277344,20.299999237060547,200.0,3.0,0.0
253,381.3399963378906,19.600000381469727,197.1999969482422,2.0,0.0
254,375.3800048828125,19.5,195.10000610351562,5.0,5.0
255,377.0799865722656,19.600000381469727,196.89999389648438,1.0,5.0
256,376.3699951171875,20.700000762939453,195.5,1.0,5.0
257,373.8900146484375,19.899999618530273,195.89999389648438,4.0,5.0
258,374.04998779296875,19.5,195.60000610351562,2.0,5.0
259,373.5,19.5,195.0,3.0,5.0
260,379.17999267578125,19.799999237060547,197.60000610351562,0.0,5.0
261,380.8999938964844,20.0,198.0,0.0,0.0
262,376.25,19.299999237060547,197.10000610351562,4.0,5.0
263,376.44000244140625,18.100000381469727,198.0,0.0,5.0
264,372.92999267578125,19.700000762939453,193.60000610351562,2.0,5.0
265,373.3999938964844,19.600000381469727,195.10000610351562,5.0,5.0
266,378.25,20.0,198.10000610351562,3.0,5.0
267,380.54998779296875,20.0,198.8000030517578,1.0,0.0
268,373.8900146484375,17.200000762939453,194.10000610351562,4.0,5.0
269,375.57000732421875,18.399999618530273,194.0,3.0,5.0
270,381.2099914550781,21.700000762939453,193.5,3.0,5.0
271,376.3500061035156,18.399999618530273,194.39999389648438,0.0,5.0
272,372.6700134277344,17.299999237060547,193.6999969482422,5.0,5.0
273,378.29998779296875,20.600000381469727,193.10000610351562,3.0,5.0
274,374.7099914550781,18.600000381469727,193.60000610351562,0.0,5.0
275,378.4700012207031,19.299999237060547,196.1999969482422,1.0,5.0
276,375.6199951171875,17.899999618530273,194.60000610351562,3.0,5.0
277,375.9100036621094,17.899999618530273,196.3000030517578,0.0,5.0
278,371.989990234375,18.200000762939453,192.5,0.0,5.0
279,376.69000244140625,20.0,193.1999969482422,1.0,5.0
280,376.6199951171875,20.600000381469727,194.60000610351562,1.0,5.0
281,379.1600036621094,19.399999618530273,193.1999969482422,2.0,5.0
282,380.5400085449219,19.799999237060547,193.89999389648438,1.0,5.0
283,373.989990234375,17.700000762939453,192.5,1.0,5.0
284,374.44000244140625,18.200000762939453,194.1999969482422,0.0,5.0
285,377.6300048828125,19.100000381469727,193.6999969482422,2.0,5.0
286,377.8299865722656,19.299999237060547,193.60000610351562,5.0,5.0
287,375.0299987792969,19.600000381469727,194.60000610351562,2.0,5.0
288,378.0299987792969,20.799999237060547,157.5,3.0,1.0
289,370.6499938964844,19.100000381469727,234.8000030517578,1.0,6.0
290,377.3800048828125,20.399999618530273,158.1999969482422,1.0,1.0
291,377.5199890136719,19.399999618530273,176.0,3.0,3.0
292,379.1700134277344,22.600000381469727,160.89999389648438,0.0,1.0
293,373.9700012207031,18.600000381469727,158.8000030517578,4.0,1.0
294,378.79998779296875,20.799999237060547,186.10000610351562,5.0,4.0
295,381.7300109863281,19.799999237060547,187.5,0.0,4.0
296,376.6600036621094,18.899999618530273,171.89999389648438,4.0,3.0
297,380.67999267578125,19.600000381469727,185.10000610351562,1.0,4.0
298,382.6300048828125,19.200000762939453,177.0,2.0,3.0
299,383.80999755859375,19.200000762939453,175.39999389648438,1.0,3.0
300,385.20001220703125,20.0,187.8000030517578,2.0,4.0
301,380.4100036621094,18.700000762939453,188.60000610351562,1.0,4.0
302,376.3900146484375,19.899999618530273,158.60000610351562,5.0,1.0
303,381.6199951171875,19.799999237060547,173.8000030517578,5.0,3.0
304,386.3399963378906,19.0,220.39999389648438,0.0,2.0
305,377.8500061035156,18.600000381469727,173.60000610351562,0.0,3.0
306,380.8800048828125,19.0,185.89999389648438,2.0,4.0
307,382.0299987792969,19.200000762939453,175.1999969482422,4.0,3.0
308,386.05999755859375,19.700000762939453,189.5,5.0,4.0
309,382.3299865722656,19.600000381469727,205.3000030517578,4.0,0.0
310,382.8599853515625,19.600000381469727,205.5,5.0,0.0
311,380.80999755859375,19.299999237060547,158.39999389648438,2.0,1.0
312,381.2900085449219,17.0,173.60000610351562,5.0,3.0
313,382.1700134277344,19.899999618530273,173.1999969482422,0.0,3.0
314,379.760009765625,20.299999237060547,161.1999969482422,0.0,1.0
315,380.9100036621094,19.0,175.5,4.0,3.0
316,376.92999267578125,20.200000762939453,160.3000030517578,0.0,1.0
317,380.4800109863281,18.799999237060547,186.8000030517578,4.0,4.0
318,378.6300048828125,19.0,172.6999969482422,0.0,3.0
319,378.510009765625,20.100000381469727,161.10000610351562,3.0,1.0
320,379.2699890136719,19.0,183.8000030517578,2.0,4.0
321,375.8999938964844,20.100000381469727,237.6999969482422,1.0,6.0
322,388.30999755859375,20.600000381469727,179.60000610351562,5.0,3.0
323,378.8999938964844,19.899999618530273,186.89999389648438,5.0,4.0
324,378.6099853515625,21.299999237060547,156.89999389648438,0.0,1.0
325,380.57000732421875,18.799999237060547,188.0,0.0,4.0
326,382.1099853515625,19.899999618530273,188.0,4.0,4.0
327,385.5199890136719,19.899999618530273,209.0,3.0,0.0
328,382.04998779296875,18.899999618530273,186.3000030517578,4.0,4.0
329,382.20001220703125,21.5,157.8000030517578,1.0,1.0
330,381.3800048828125,23.200000762939453,158.10000610351562,2.0,1.0
331,389.3599853515625,19.600000381469727,207.1999969482422,1.0,0.0
332,378.0400085449219,17.799999237060547,216.6999969482422,2.0,2.0
333,382.92999267578125,20.799999237060547,159.1999969482422,2.0,1.0
334,379.8999938964844,17.799999237060547,215.3000030517578,2.0,2.0
335,383.5,19.5,176.60000610351562,4.0,3.0
336,381.5,19.799999237060547,183.6999969482422,0.0,4.0
337,378.2900085449219,21.600000381469727,158.39999389648438,3.0,1.0
338,379.69000244140625,19.299999237060547,172.8000030517578,3.0,3.0
339,384.42999267578125,20.399999618530273,224.60000610351562,4.0,2.0
340,374.1700134277344,18.100000381469727,172.39999389648438,4.0,3.0
341,369.6000061035156,18.0,233.10000610351562,5.0,6.0
342,380.3299865722656,18.799999237060547,184.5,1.0,4.0
343,385.1499938964844,20.799999237060547,219.0,3.0,2.0
344,382.2200012207031,19.700000762939453,186.5,3.0,4.0
345,377.6400146484375,18.799999237060547,174.39999389648438,0.0,3.0
346,378.82000732421875,20.299999237060547,183.5,4.0,4.0
347,378.6700134277344,19.200000762939453,215.0,4.0,2.0
348,381.19000244140625,18.0,202.5,3.0,0.0
349,375.4700012207031,19.600000381469727,157.5,3.0,1.0
350,375.7099914550781,17.799999237060547,171.10000610351562,3.0,3.0
351,379.010009765625,20.200000762939453,158.5,2.0,1.0
352,377.94000244140625,19.100000381469727,186.5,4.0,4.0
353,379.2200012207031,18.5,182.0,2.0,4.0
354,383.05999755859375,19.299999237060547,204.1999969482422,1.0,0.0
355,374.9800109863281,19.799999237060547,156.6999969482422,5.0,1.0
356,383.9800109863281,21.399999618530273,172.0,2.0,3.0
357,381.5199890136719,18.799999237060547,218.10000610351562,3.0,2.0
358,380.5199890136719,19.100000381469727,202.0,2.0,0.0
359,377.04998779296875,19.899999618530273,158.3000030517578,5.0,1.0
360,382.7200012207031,21.100000381469727,203.10000610351562,5.0,0.0
361,387.0,20.200000762939453,188.8000030517578,2.0,4.0
362,381.57000732421875,20.100000381469727,183.6999969482422,5.0,4.0
363,384.3399963378906,20.0,174.3000030517578,5.0,3.0
364,385.1300048828125,19.299999237060547,219.0,4.0,2.0
365,387.9599914550781,19.399999618530273,185.6999969482422,1.0,4.0
366,380.3500061035156,19.0,185.6999969482422,3.0,4.0
367,383.5400085449219,20.200000762939453,218.10000610351562,0.0,2.0
368,389.2300109863281,20.899999618530273,206.0,4.0,0.0
369,386.3299865722656,19.600000381469727,174.8000030517578,1.0,3.0
370,382.1300048828125,19.299999237060547,174.89999389648438,5.0,3.0
371,380.1499938964844,20.299999237060547,184.1999969482422,5.0,4.0
372,382.0799865722656,18.100000381469727,204.0,0.0,0.0
373,377.70001220703125,18.899999618530273,201.60000610351562,0.0,0.0
374,370.6499938964844,17.5,172.0,4.0,3.0
375,386.010009765625,18.899999618530273,177.6999969482422,2.0,3.0
376,383.69000244140625,19.200000762939453,219.89999389648438,1.0,2.0
377,381.44000244140625,20.799999237060547,184.3000030517578,5.0,4.0
378,384.0799865722656,18.600000381469727,178.1999969482422,2.0,3.0
379,383.8800048828125,19.799999237060547,204.1999969482422,1.0,0.0
380,379.75,18.600000381469727,202.1999969482422,5.0,0.0
381,379.4100036621094,20.0,185.0,1.0,4.0
382,376.8299865722656,21.100000381469727,157.5,1.0,1.0
383,380.0400085449219,18.299999237060547,173.89999389648438,0.0,3.0
384,380.17999267578125,19.700000762939453,184.0,0.0,4.0
385,381.3999938964844,18.700000762939453,175.10000610351562,3.0,3.0
386,379.5199890136719,20.600000381469727,157.89999389648438,3.0,1.0
387,383.67999267578125,19.100000381469727,174.60000610351562,2.0,3.0
388,379.2200012207031,19.100000381469727,171.89999389648438,2.0,3.0
389,389.45001220703125,20.0,204.6999969482422,1.0,0.0
390,380.739990234375,18.700000762939453,175.60000610351562,0.0,3.0
391,385.8999938964844,20.399999618530273,202.39999389648438,2.0,0.0
392,378.9800109863281,18.799999237060547,201.89999389648438,1.0,0.0
393,380.25,19.600000381469727,175.1999969482422,5.0,3.0
394,380.3699951171875,19.899999618530273,171.6999969482422,1.0,3.0
395,378.29998779296875,18.600000381469727,200.6999969482422,1.0,0.0
396,384.760009765625,19.200000762939453,202.10000610351562,3.0,0.0
397,382.04998779296875,20.0,183.60000610351562,0.0,4.0
398,384.75,19.700000762939453,176.39999389648438,4.0,3.0
399,383.7799987792969,19.0,174.6999969482422,4.0,3.0
400,382.1499938964844,20.100000381469727,174.0,2.0,3.0
401,383.75,19.399999618530273,203.8000030517578,2.0,0.0
402,375.3900146484375,21.0,154.3000030517578,1.0,1.0
403,384.9100036621094,19.100000381469727,175.6999969482422,4.0,3.0
404,382.8999938964844,18.799999237060547,175.6999969482422,4.0,3.0
405,385.0400085449219,20.100000381469727,175.0,1.0,3.0
406,382.1600036621094,20.0,186.3000030517578,5.0,4.0
407,376.0899963378906,17.5,215.3000030517578,3.0,2.0
408,388.989990234375,20.200000762939453,178.60000610351562,3.0,3.0
409,382.3999938964844,18.600000381469727,184.10000610351562,5.0,4.0
410,380.6400146484375,19.299999237060547,204.1999969482422,0.0,0.0
411,382.6600036621094,20.899999618530273,172.6999969482422,0.0,3.0
412,378.75,19.799999237060547,172.60000610351562,3.0,3.0
413,382.6300048828125,22.200000762939453,157.6999969482422,0.0,1.0
414,389.1199951171875,20.299999237060547,176.3000030517578,1.0,3.0
415,386.32000732421875,19.200000762939453,218.8000030517578,5.0,2.0
416,381.9599914550781,19.399999618530273,185.39999389648438,3.0,4.0
417,379.25,19.200000762939453,184.1999969482422,2.0,4.0
418,376.5899963378906,18.899999618530273,182.0,0.0,4.0
419,380.6099853515625,19.299999237060547,216.1999969482422,0.0,2.0
420,378.3900146484375,19.200000762939453,202.6999969482422,4.0,0.0
421,374.5400085449219,17.200000762939453,215.10000610351562,5.0,2.0
422,380.760009765625,21.700000762939453,157.89999389648438,1.0,1.0
423,378.9800109863281,19.5,204.6999969482422,0.0,0.0
424,378.1099853515625,19.0,184.60000610351562,0.0,4.0
425,378.7300109863281,19.799999237060547,160.89999389648438,5.0,1.0
426,379.8699951171875,19.200000762939453,214.89999389648438,2.0,2.0
427,376.2699890136719,21.0,161.1999969482422,0.0,1.0
428,383.3699951171875,20.299999237060547,176.60000610351562,1.0,3.0
429,380.25,20.100000381469727,175.1999969482422,3.0,3.0
430,380.80999755859375,20.100000381469727,174.6999969482422,0.0,3.0
431,383.1199951171875,21.799999237060547,160.10000610351562,0.0,1.0
432,382.5799865722656,19.799999237060547,220.60000610351562,4.0,2.0
433,375.7799987792969,21.0,158.0,3.0,1.0
434,381.3900146484375,17.700000762939453,204.89999389648438,4.0,0.0
435,384.1199951171875,19.700000762939453,176.39999389648438,3.0,3.0
436,386.44000244140625,21.200000762939453,187.3000030517578,1.0,4.0
